features,nn,acc_mean,acc_std,f1_mean,f1_std,above_73,avg_acc_above_73
"X1,X6,mean,above_4",3,0.6698307692307692,0.085837853196711,0.6985942528150698,0.0898786145587162,0.25,0.24166279248828204
"X1,X6,mean,above_4",4,0.6449230769230769,0.0847336236817977,0.6368225586049634,0.1084739934720357,0.15,0.1576768922863766
"X1,X6,mean,above_4",5,0.6639384615384616,0.0873259066056404,0.7079209091114754,0.0799582956014971,0.22,0.22467648592513645
"X1,X6,mean,above_4",6,0.6665846153846153,0.0804205160906346,0.6910469158437053,0.0812814462638076,0.21,0.21518830763935481
"X1,X6,mean,above_4",7,0.6615538461538462,0.0837292042537752,0.7101471640875243,0.0760971861054789,0.17,0.2068298026610207
"X1,X6,mean,above_4",8,0.6633846153846155,0.0950443060806022,0.6989707322569215,0.0913263334723215,0.21,0.24168655209407142
"X1,X6,mean,above_4",9,0.6476923076923076,0.0846013974453385,0.7071823064414907,0.0739920726339476,0.2,0.16530446147352595
"X1,X6,mean,above_4",10,0.6432615384615384,0.0836474087708808,0.692170420404977,0.0766617129456261,0.17,0.1498787970974913
"X1,X6,mean,above_4",11,0.6314,0.0852679993665638,0.7004550142955136,0.0734317205602562,0.12,0.12376817561323694
"X1,X6,mean,above_4",12,0.6408307692307692,0.0816189501142441,0.6951284078372738,0.072543153366272,0.12,0.13730527492211775
"X1,X6,mean,above_4",13,0.6255230769230767,0.086622924934802,0.6995671119398726,0.073222807445346,0.11,0.11388721247194611
"X1,X6,mean,above_4",14,0.6429538461538462,0.0832996103757838,0.7003731365436022,0.0738758915892222,0.15,0.14801686398000014
"X1,X6,mean,above_4",15,0.6323846153846153,0.0816314056630935,0.7069598500200247,0.068504138250342,0.1,0.11588599368695118
"X1,X6,mean,above_5",1,0.6169076923076923,0.0919924089999249,0.6367014830045534,0.0972157726571763,0.1,0.10946737153919661
"X1,X6,mean,above_5",2,0.5793230769230769,0.0872413017654356,0.5164937219475396,0.1314349316629856,0.04,0.042072310129733226
"X1,X6,mean,above_5",3,0.6367384615384615,0.0901547072681374,0.6624517503445176,0.0884781140908388,0.15,0.15046032453073122
"X1,X6,mean,above_5",4,0.6040461538461538,0.0821145555713869,0.5897418429494707,0.1003015204905368,0.06,0.06252963102220588
"X1,X6,mean,above_5",5,0.6296307692307692,0.0894066224729009,0.6698236116998741,0.0876196257665018,0.13,0.1308004846776416
"X1,X6,mean,above_5",6,0.6326615384615384,0.0921467455849282,0.6385990544190682,0.1015162441093996,0.11,0.14540603661574625
"X1,X6,mean,above_5",7,0.6286461538461539,0.0910568532980597,0.6737019031707024,0.0873050011424597,0.12,0.1328363668066298
"X1,X6,mean,above_5",8,0.6286307692307692,0.0898924788371045,0.6479804481357779,0.0945595449148422,0.11,0.12972923493044253
"X1,X6,mean,above_5",9,0.6342,0.0905538134817892,0.6876487556523496,0.0818732204540947,0.18,0.14504266110160624
"X1,X6,mean,above_5",10,0.6194153846153846,0.0925447673534114,0.6546028362314895,0.0913193931472563,0.11,0.11605698650249907
"X1,X6,mean,above_5",11,0.6257692307692309,0.0770799554140194,0.6885325202265185,0.0703785685342116,0.07,0.08814892241218641
"X1,X6,mean,above_5",12,0.6261384615384615,0.0857949930264136,0.6742646276418491,0.0792945556868265,0.11,0.1130285735281279
"X1,X6,mean,above_5",13,0.6150153846153846,0.0761583899188368,0.6888681341720284,0.0675747839193644,0.06,0.06554609591190053
"X1,X6,mean,above_5",14,0.619723076923077,0.0824536104110819,0.6771611617663359,0.0797384432942451,0.07,0.09053919841495328
"X1,X6,mean,above_5",15,0.6078769230769231,0.0735295392076862,0.6855477996210307,0.0678330585255805,0.02,0.048369682121978785
"X1,X6,F_w_mean,above_4",1,0.6365692307692307,0.0915837909743354,0.6636981318689752,0.0928812077011932,0.16,0.15382461214455923
"X1,X6,F_w_mean,above_4",2,0.6398615384615385,0.0722281379057043,0.600210429439515,0.1034914122832998,0.13,0.10602124427467796
"X1,X6,F_w_mean,above_4",3,0.7041230769230771,0.0833158615214719,0.7360481079731919,0.0790945919825816,0.4,0.3780568511924094
"X1,X6,F_w_mean,above_4",4,0.6756000000000002,0.0827540792537509,0.6806795742562397,0.0938388277135691,0.24,0.2554717089464178
"X1,X6,F_w_mean,above_4",5,0.693953846153846,0.0817655053786282,0.735925740822062,0.0720894746422604,0.31,0.32966154569908535
"X1,X6,F_w_mean,above_4",6,0.6728923076923078,0.0816294934517141,0.6932806992951506,0.087697336612517,0.2,0.24208972419813068
"X1,X6,F_w_mean,above_4",7,0.686476923076923,0.0807627235473946,0.7307864939839619,0.0719167306640933,0.28,0.2949777355038503
"X1,X6,F_w_mean,above_4",8,0.6641846153846154,0.0823596040465119,0.6938878301722226,0.0836557276261321,0.21,0.21210979093504267
"X1,X6,F_w_mean,above_4",9,0.6609692307692306,0.0894111320392734,0.713624374557135,0.0789409210078287,0.25,0.2200394106942144
"X1,X6,F_w_mean,above_4",10,0.6643999999999999,0.0853012815791958,0.7009058130989851,0.0833161572062015,0.25,0.2209351220849579
"X1,X6,F_w_mean,above_4",11,0.651953846153846,0.0813064493027758,0.7149497118299218,0.069554304208538,0.16,0.16855248474880868
"X1,X6,F_w_mean,above_4",12,0.6653538461538462,0.0752769969658019,0.7099882745082133,0.0702587590907747,0.19,0.19523177879692333
"X1,X6,F_w_mean,above_4",13,0.6574153846153845,0.0757757138967891,0.7222385119896572,0.0625678176277313,0.14,0.16905972438485684
"X1,X6,F_w_mean,above_4",14,0.6656461538461538,0.0833548215293473,0.7158053969366294,0.0737584653621579,0.23,0.22004327329991025
"X1,X6,F_w_mean,above_4",15,0.6550923076923076,0.0802374272626422,0.724442175754958,0.0630470157571278,0.17,0.17526146682748944
"X1,X6,F_w_mean,above_5",1,0.6077692307692308,0.0873481437974046,0.6452061409541971,0.0846921583551691,0.08,0.08085377895686352
"X1,X6,F_w_mean,above_5",2,0.5515076923076924,0.0865820348420874,0.5038680261841066,0.1182682840312952,0.01,0.019625786967459202
"X1,X6,F_w_mean,above_5",3,0.6771076923076923,0.0914245652123123,0.7166332361486638,0.0811533717496769,0.29,0.2814514988621657
"X1,X6,F_w_mean,above_5",4,0.6295999999999999,0.0965914031971667,0.6327663683019393,0.1030289094390417,0.16,0.14930240422511298
"X1,X6,F_w_mean,above_5",5,0.6755999999999999,0.0916215576296605,0.7232157956549858,0.0798198743184808,0.3,0.2763407623772597
"X1,X6,F_w_mean,above_5",6,0.6512923076923077,0.0950167148173128,0.6763453745920377,0.093095813004693,0.19,0.20373437965518626
