features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X3,X5,above_5,count_3",Categorical,0.5498461538461538,0.07911552484935779,0.586888874272009,0.09210165369856345,0.01,0.011390170923716858,0.0
"X3,X5,above_5,count_5",Categorical,0.564,0.08478221316195429,0.576042242711682,0.10427328571604204,0.01,0.02511747926696606,0.0
"X3,X5,count_3,count_5",Categorical,0.5498461538461538,0.07911552484935779,0.586888874272009,0.09210165369856345,0.01,0.011390170923716858,0.0
"X3,X6,above_4,above_5",Categorical,0.5868461538461538,0.08406939230120254,0.647216262179027,0.08887329898269802,0.04,0.044302211505661826,0.0
"X3,X6,above_4,count_3",Categorical,0.5866461538461539,0.06865913748193544,0.6600364857897187,0.06756746673319232,0.02,0.01840314359194095,0.0
"X3,X6,above_4,count_5",Categorical,0.5868461538461538,0.08406939230120254,0.647216262179027,0.08887329898269802,0.04,0.044302211505661826,0.0
"X3,X6,above_5,count_3",Categorical,0.5520153846153846,0.08007324901051906,0.5988759738432785,0.09431154073157452,0.0,0.013115572372173645,0.0
"X3,X6,above_5,count_5",Categorical,0.5432923076923077,0.07599751475226482,0.5718254860564356,0.0877243214905616,0.0,0.0070098058625232,0.0
"X3,X6,count_3,count_5",Categorical,0.5520153846153846,0.08007324901051906,0.5988759738432785,0.09431154073157452,0.0,0.013115572372173645,0.0
"X3,above_4,above_5,count_3",Categorical,0.5872615384615384,0.07678636466728041,0.6469158260320091,0.08080621320346021,0.04,0.03152039095182946,0.0
"X3,above_4,above_5,count_5",Categorical,0.5745230769230768,0.08046589780807253,0.600790787987868,0.09333855873433827,0.03,0.0266668641883131,0.0
"X3,above_4,count_3,count_5",Categorical,0.5872615384615384,0.07678636466728041,0.6469158260320091,0.08080621320346021,0.04,0.03152039095182946,0.0
"X3,above_5,count_3,count_5",Categorical,0.5432461538461538,0.0810235979943662,0.5729353630537903,0.09680976677350846,0.0,0.010585204050085117,0.0
"X5,X6,above_4,above_5",Categorical,0.5983538461538461,0.07763280432711615,0.642598456571649,0.08635114739739658,0.04,0.04496621987545657,0.0
"X5,X6,above_4,count_3",Categorical,0.6157076923076923,0.06583403734674624,0.6819013730763239,0.06369936378410965,0.02,0.041275983540465466,0.0
"X5,X6,above_4,count_5",Categorical,0.5983538461538461,0.07763280432711615,0.642598456571649,0.08635114739739658,0.04,0.04496621987545657,0.0
"X5,X6,above_5,count_3",Categorical,0.5839692307692307,0.08494597796009905,0.6316686495457421,0.09102801788749666,0.01,0.04279793396917997,0.0
"X5,X6,above_5,count_5",Categorical,0.5468615384615384,0.0815470010042127,0.5684686449326346,0.10286666814360827,0.01,0.012358329452319405,0.0
"X5,X6,count_3,count_5",Categorical,0.5839692307692307,0.08494597796009905,0.6316686495457421,0.09102801788749666,0.01,0.04279793396917997,0.0
"X5,above_4,above_5,count_3",Categorical,0.5871538461538461,0.08563590879846869,0.6412922594675758,0.0864586156511565,0.03,0.04765153767129626,0.0
"X5,above_4,above_5,count_5",Categorical,0.561323076923077,0.08216595128333791,0.5901432604750887,0.09911272225028464,0.01,0.020042058407145014,0.0
"X5,above_4,count_3,count_5",Categorical,0.5871538461538461,0.08563590879846869,0.6412922594675758,0.0864586156511565,0.03,0.04765153767129626,0.0
"X5,above_5,count_3,count_5",Categorical,0.5430923076923077,0.08771834836026757,0.563900383497341,0.10991821177404101,0.0,0.01655401594076311,0.0
"X6,above_4,above_5,count_3",Categorical,0.6137384615384616,0.07609625017003681,0.6750817282461625,0.07298689680320605,0.03,0.06327834747111527,0.0
"X6,above_4,above_5,count_5",Categorical,0.5967076923076922,0.07996715893962808,0.6303753898286664,0.08979359465574169,0.05,0.04777330048545636,0.0
"X6,above_4,count_3,count_5",Categorical,0.6137384615384616,0.07609625017003681,0.6750817282461625,0.07298689680320605,0.03,0.06327834747111527,0.0
"X6,above_5,count_3,count_5",Categorical,0.5564153846153846,0.07844616893206667,0.5862170426802126,0.09803603188098213,0.0,0.01345618783088609,0.0
"above_4,above_5,count_3,count_5",Categorical,0.5820153846153846,0.07337403407023253,0.6180564518794862,0.08369135196691203,0.01,0.021855446080731422,0.0
"X1,X3,X5,X6,above_4",Categorical,0.6031538461538462,0.07969746790540178,0.6538970730348745,0.08262336016783009,0.04,0.05573777909689692,0.0
"X1,X3,X5,X6,above_5",Categorical,0.5999692307692307,0.0756350565224085,0.6391662170391584,0.07755662391134598,0.04,0.042790207730865726,0.0
"X1,X3,X5,X6,count_3",Categorical,0.5940307692307693,0.07423751424118441,0.6351193929230121,0.07779263563933189,0.02,0.033509736488746,0.0
