features,penalty,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X3,F_w_mean,above_4",l1,0.5722923076923077,0.07999896301103057,0.6343552736921407,0.08226468754601794,0.0,0.024340687377742753,0.0
"X1,X3,F_w_mean,above_4",l2,0.5702615384615385,0.07940997060793224,0.6313941247203243,0.08244868175782455,0.0,0.022132810325452223,0.0
"X1,X3,F_w_mean,above_4",elasticnet,0.5714769230769232,0.0778441532123583,0.6322923090692185,0.08156865686456377,0.0,0.020854301476096238,0.0
"X1,X3,F_w_mean,above_4",,0.5659076923076924,0.0786283957319785,0.6265633487161479,0.08311547300924876,0.01,0.018447030206474535,0.0
"X1,X3,F_w_mean,above_5",l1,0.5611230769230768,0.07121061519167161,0.6209014747957765,0.0752239879645355,0.0,0.008857703856774202,0.0
"X1,X3,F_w_mean,above_5",l2,0.5587230769230769,0.06933498310129457,0.6190110573863776,0.07328557669872121,0.0,0.006750339145264239,0.0
"X1,X3,F_w_mean,above_5",elasticnet,0.5606923076923076,0.06734504458076926,0.6206084086790031,0.07196550034819303,0.0,0.005967956236728522,0.0
"X1,X3,F_w_mean,above_5",,0.5563384615384616,0.07133910352890406,0.6199276421757222,0.07382027835483919,0.0,0.0074600922410646975,0.0
"X1,X3,above_4,above_5",l1,0.5671076923076924,0.07505572840805627,0.6334814270418638,0.07938644422935787,0.01,0.014992638099609157,0.0
"X1,X3,above_4,above_5",l2,0.5690923076923077,0.07481324915094058,0.6350725922372548,0.07875264917714073,0.0,0.015746334406875673,0.0
"X1,X3,above_4,above_5",elasticnet,0.5687076923076922,0.07467300550720649,0.6348773970420596,0.07856035507559839,0.0,0.015387052301971904,0.0
"X1,X3,above_4,above_5",,0.5722769230769231,0.07402158009342025,0.6366840278118537,0.07841716525634748,0.0,0.016553983635751557,0.0
"X1,X5,X6,mean",l1,0.5639692307692308,0.07638866051726069,0.6250925953024812,0.08447237298410183,0.0,0.014871345233293587,0.0
"X1,X5,X6,mean",l2,0.5615538461538462,0.08120701721508071,0.6230711131347109,0.0884812897096156,0.0,0.019026621542446054,0.0
"X1,X5,X6,mean",elasticnet,0.5623538461538462,0.08158096279846336,0.6235463625230038,0.08832533740924611,0.0,0.019941115367176243,0.0
"X1,X5,X6,mean",,0.5615538461538461,0.0815705292529327,0.6222668047296434,0.08920328281402845,0.0,0.01945975393311883,0.0
"X1,X5,X6,F_w_mean",l1,0.5675076923076923,0.07565986797042257,0.6276516508036064,0.08060681331611164,0.0,0.01587005365005212,0.0
"X1,X5,X6,F_w_mean",l2,0.565076923076923,0.07521881295583709,0.6240696571622686,0.08190258207840856,0.0,0.014168916814517152,0.0
"X1,X5,X6,F_w_mean",elasticnet,0.5646769230769231,0.07406599328265803,0.6243131241384579,0.07960190042073483,0.0,0.012804010696069845,0.0
"X1,X5,X6,F_w_mean",,0.5547384615384616,0.07566546741136199,0.6163653218462974,0.07815820635320923,0.0,0.010271806646292903,0.0
"X1,X5,X6,above_4",l1,0.5703230769230769,0.08236828682542945,0.6371874232830284,0.08530604359687287,0.01,0.026276687166596147,0.0
"X1,X5,X6,above_4",l2,0.5675230769230769,0.08078165325715103,0.6346743683749724,0.08325630332346705,0.01,0.02214637708841427,0.0
"X1,X5,X6,above_4",elasticnet,0.5683076923076923,0.08183603176275445,0.6356647210629057,0.08379166251533268,0.01,0.02408824866707715,0.0
"X1,X5,X6,above_4",,0.5655230769230769,0.08200825330091756,0.6312873725835653,0.08581030245897672,0.01,0.022448709109441745,0.0
"X1,X5,X6,above_5",l1,0.566276923076923,0.07601702705556738,0.6248133759168525,0.07929427718179594,0.0,0.01562916631080491,0.0
"X1,X5,X6,above_5",l2,0.5658307692307692,0.07862947186744831,0.6241007903564458,0.08308503347624117,0.0,0.018404141566609855,0.0
"X1,X5,X6,above_5",elasticnet,0.5646461538461538,0.07912509158505408,0.6236708888197589,0.08237052133298317,0.0,0.018318889991334353,0.0
"X1,X5,X6,above_5",,0.5670307692307692,0.07924115092551344,0.626690644897941,0.08200339229480917,0.0,0.019861217273012266,0.0
"X1,X5,mean,F_w_mean",l1,0.5671230769230768,0.07796787534490611,0.6276470287150676,0.0808596391834178,0.0,0.018352688898456537,0.0
"X1,X5,mean,F_w_mean",l2,0.5583538461538461,0.07189415461256653,0.6197276138418666,0.07902868368094118,0.0,0.008482067366971435,0.0
"X1,X5,mean,F_w_mean",elasticnet,0.5607538461538462,0.07390077947559548,0.6218193524445896,0.08022764627330548,0.0,0.011005416008382674,0.0
"X1,X5,mean,F_w_mean",,0.5567692307692308,0.0709841219015223,0.6187231881337907,0.07412056394218307,0.0,0.007335183686247304,0.0
"X1,X5,mean,above_4",l1,0.5742461538461539,0.0753197900238096,0.6413331453466887,0.0811116431054007,0.01,0.01932468102038387,0.0
"X1,X5,mean,above_4",l2,0.572276923076923,0.07802441735855521,0.6409615860982254,0.07966390523172233,0.01,0.02161619174790408,0.0
"X1,X5,mean,above_4",elasticnet,0.5710769230769231,0.07932108370116124,0.6402763398044516,0.08056319472859304,0.01,0.022559603029396635,0.0
"X1,X5,mean,above_4",,0.5671076923076923,0.07823822822015838,0.6364615395253397,0.07954392206521789,0.01,0.018671050086821905,0.0
"X1,X5,mean,above_5",l1,0.5646461538461539,0.0749033238848189,0.6228974521265813,0.08094432205212264,0.0,0.013637356863676398,0.0
"X1,X5,mean,above_5",l2,0.5606923076923078,0.07738243612163127,0.6206060400949521,0.0855256987800679,0.0,0.014337191317643105,0.0
"X1,X5,mean,above_5",elasticnet,0.5618615384615385,0.07625720879688114,0.6211809594212291,0.08492124556105109,0.0,0.013731043226214323,0.0
"X1,X5,mean,above_5",,0.5586769230769231,0.07518592969212153,0.6197595161327863,0.08213423689894095,0.0,0.011343679176580856,0.0
"X1,X5,F_w_mean,above_4",l1,0.5695230769230768,0.08087881064799556,0.6319216253609182,0.08407585081865063,0.0,0.02361871222923817,0.0
"X1,X5,F_w_mean,above_4",l2,0.565123076923077,0.08190340825645577,0.6281964944452763,0.08436837265638036,0.0,0.022053871100459643,0.0
"X1,X5,F_w_mean,above_4",elasticnet,0.5655230769230769,0.08177964185838188,0.6285260763965946,0.08387226508533792,0.0,0.022151065748032828,0.0
"X1,X5,F_w_mean,above_4",,0.5560307692307692,0.08124451515396931,0.6190103227894442,0.08382255007174698,0.0,0.016124752744465676,0.0
"X1,X5,F_w_mean,above_5",l1,0.5603230769230769,0.07333228096788387,0.6204687504774112,0.07640452311799296,0.0,0.010339088994070322,0.0
"X1,X5,F_w_mean,above_5",l2,0.5563384615384614,0.07648545671405381,0.6176103958596016,0.07937919487163778,0.0,0.011588113052146798,0.0
"X1,X5,F_w_mean,above_5",elasticnet,0.556723076923077,0.07395493750294899,0.6171121190827316,0.07809139850876064,0.0,0.009564516666112022,0.0
"X1,X5,F_w_mean,above_5",,0.5539384615384616,0.07249495228296157,0.6174103544238817,0.07528070678604157,0.0,0.007578536538894287,0.0
"X1,X5,above_4,above_5",l1,0.5638923076923077,0.07287679641436841,0.6294965283653295,0.08136547438725907,0.01,0.011324777872978586,0.0
"X1,X5,above_4,above_5",l2,0.5626769230769232,0.0766887569581551,0.6289958980190942,0.08186500488070458,0.01,0.0145604408704616,0.0
"X1,X5,above_4,above_5",elasticnet,0.563076923076923,0.07656934050470492,0.629491955095129,0.08175156758892298,0.01,0.014627804040050152,0.0
"X1,X5,above_4,above_5",,0.5610923076923077,0.07458263992052569,0.6280267040217676,0.08233305139186922,0.0,0.011765388147647382,0.0
"X1,X6,mean,F_w_mean",l1,0.5678615384615384,0.07764549846547876,0.6275127401878179,0.08088278985312412,0.0,0.018390402869105982,0.0
"X1,X6,mean,F_w_mean",l2,0.5551692307692307,0.07512325808513264,0.6164145188692859,0.08071812501277975,0.0,0.009975922554580241,0.0
"X1,X6,mean,F_w_mean",elasticnet,0.5579846153846154,0.07380918786314988,0.6186620804531293,0.07804141067071059,0.0,0.00988877134496724,0.0
"X1,X6,mean,F_w_mean",,0.5583846153846154,0.0693596663314456,0.6222047217289636,0.07525369745935918,0.0,0.006675210636203244,0.0
"X1,X6,mean,above_4",l1,0.5758769230769231,0.07954809642581283,0.642413822305055,0.08472312388150874,0.02,0.026343170554952278,0.0
"X1,X6,mean,above_4",l2,0.5718923076923077,0.08185507614756864,0.6408014907780768,0.08434823425200608,0.03,0.02670714377823913,0.0
"X1,X6,mean,above_4",elasticnet,0.5719076923076923,0.08215632955048018,0.6409401665020974,0.08487480006015069,0.03,0.027159347118119292,0.0
"X1,X6,mean,above_4",,0.5695076923076923,0.08416787395388553,0.638547320878912,0.085653689634667,0.03,0.02827247179241743,0.0
"X1,X6,mean,above_5",l1,0.5730307692307692,0.08138809211709991,0.62315504720945,0.08445886382403292,0.01,0.026887097349732603,0.0
"X1,X6,mean,above_5",l2,0.5655230769230769,0.08017291815029393,0.6183119330066809,0.08198413278074936,0.01,0.020107816308553184,0.0
"X1,X6,mean,above_5",elasticnet,0.5651384615384615,0.0780772550201356,0.6175354690451877,0.08042734267014384,0.01,0.01736390120894482,0.0
"X1,X6,mean,above_5",,0.5663230769230769,0.08142572612964312,0.6197360092131051,0.08257606234984574,0.01,0.022208307658469928,0.0
"X1,X6,F_w_mean,above_4",l1,0.5675846153846154,0.08509215470828911,0.6300608280545703,0.08787348330019763,0.0,0.02815040998894358,0.0
"X1,X6,F_w_mean,above_4",l2,0.5659846153846153,0.08196575847346364,0.6294169768159908,0.08398331814827896,0.0,0.022694944687446594,0.0
"X1,X6,F_w_mean,above_4",elasticnet,0.5663846153846154,0.08124923304144159,0.629874734112458,0.08361814576236529,0.0,0.022018060860618527,0.0
"X1,X6,F_w_mean,above_4",,0.5623692307692307,0.08294360242617844,0.6249375266391617,0.08717479268515799,0.0,0.02163879131992419,0.0
"X1,X6,F_w_mean,above_5",l1,0.5599076923076922,0.07288308543147604,0.619484092585847,0.0763393519949882,0.0,0.009803902419969757,0.0
"X1,X6,F_w_mean,above_5",l2,0.5566769230769231,0.07095151106972228,0.6175134927367939,0.07544775608817646,0.0,0.007286130047888695,0.0
"X1,X6,F_w_mean,above_5",elasticnet,0.5550769230769231,0.07178963350853619,0.6157385742396649,0.0766610032456297,0.0,0.007412904546691523,0.0
"X1,X6,F_w_mean,above_5",,0.555876923076923,0.07022933859862272,0.6180510700692742,0.07573783263978653,0.0,0.006581112806849143,0.0
"X1,X6,above_4,above_5",l1,0.5671076923076923,0.08007652552919867,0.6310390805203068,0.08340241669697963,0.01,0.020965314872974483,0.0
"X1,X6,above_4,above_5",l2,0.5655076923076924,0.08018740770862708,0.6296544599060623,0.08208506759119885,0.01,0.020116516820297248,0.0
"X1,X6,above_4,above_5",elasticnet,0.5663076923076923,0.08149941009696847,0.6305853222501615,0.08295615957999469,0.01,0.02229460944576278,0.0
"X1,X6,above_4,above_5",,0.564723076923077,0.08242170536207619,0.6287378852435477,0.0842392469741974,0.01,0.022467646074242897,0.0
"X1,mean,F_w_mean,above_4",l1,0.5722615384615384,0.08091589760490271,0.6343615417394184,0.08434524946052342,0.0,0.02562309198941526,0.0
"X1,mean,F_w_mean,above_4",l2,0.568723076923077,0.07684089610103118,0.6359382338485742,0.07942550662773783,0.0,0.017915402325149654,0.0
"X1,mean,F_w_mean,above_4",elasticnet,0.5683384615384616,0.07610586833658935,0.635277447765587,0.07896722017908668,0.0,0.01682811033376519,0.0
"X1,mean,F_w_mean,above_4",,0.5611230769230768,0.07604883357920354,0.6299916776157893,0.08040761551535316,0.0,0.013187747882099865,0.0
"X1,mean,F_w_mean,above_5",l1,0.5603076923076923,0.07472521654813509,0.620742476896034,0.07714434126207609,0.0,0.011576996881556334,0.0
"X1,mean,F_w_mean,above_5",l2,0.5567384615384615,0.07157609597339673,0.6181726525167535,0.07380659678305218,0.0,0.00774613646619271,0.0
"X1,mean,F_w_mean,above_5",elasticnet,0.5567384615384615,0.07164352252316064,0.6185676579862125,0.07307154497636772,0.0,0.007794810676408304,0.0
"X1,mean,F_w_mean,above_5",,0.5532,0.06808424297891426,0.6170738759888085,0.0756213405521385,0.0,0.004705068565907133,0.0
"X1,mean,above_4,above_5",l1,0.5734307692307692,0.07501032828292666,0.638131091512501,0.08001943294270389,0.01,0.01843040849618449,0.0
"X1,mean,above_4,above_5",l2,0.5639076923076923,0.07433792027311865,0.6315115185197774,0.0797091633986953,0.02,0.012732071562904235,0.0
"X1,mean,above_4,above_5",elasticnet,0.5663076923076923,0.07483330587805842,0.6335453683606023,0.08057415528337815,0.01,0.014355725411677955,0.0
"X1,mean,above_4,above_5",,0.5611692307692308,0.07511478238365854,0.6283761767195787,0.07951203781164674,0.02,0.012299670950559727,0.0
"X1,F_w_mean,above_4,above_5",l1,0.563076923076923,0.07817685911940406,0.6253514108636443,0.082680729219681,0.0,0.01637241818381585,0.0
"X1,F_w_mean,above_4,above_5",l2,0.561923076923077,0.07272071077174597,0.6254772608625201,0.07724304429294598,0.0,0.010409077034413516,0.0
"X1,F_w_mean,above_4,above_5",elasticnet,0.5615230769230769,0.07292291301507059,0.6250455592492179,0.07727106388738005,0.0,0.010434593080005272,0.0
"X1,F_w_mean,above_4,above_5",,0.5539384615384616,0.07203543506723231,0.6206179801184288,0.07791003807397177,0.0,0.0072607754240702205,0.0
"X3,X5,X6,mean",l1,0.5526615384615385,0.08195506201174588,0.6287814199520888,0.08444053396508991,0.0,0.015237931387464099,0.0
"X3,X5,X6,mean",l2,0.5571230769230769,0.08690977570116055,0.630744569206776,0.08769660090454603,0.02,0.02334210685123983,0.0
"X3,X5,X6,mean",elasticnet,0.5559076923076924,0.08737411096126924,0.6288188288081459,0.08808796995598929,0.02,0.023158494211983793,0.0
"X3,X5,X6,mean",,0.5538923076923078,0.08052356926453641,0.6257886632474895,0.08476932106486786,0.01,0.014370062481353307,0.0
"X3,X5,X6,F_w_mean",l1,0.5607692307692308,0.08014971198551463,0.6247340840534333,0.08783978032615403,0.0,0.017367543555342424,0.0
"X3,X5,X6,F_w_mean",l2,0.5548153846153846,0.07941670639379268,0.6187112590838729,0.08048009624172704,0.0,0.01369580855267205,0.0
"X3,X5,X6,F_w_mean",elasticnet,0.5564153846153846,0.0795049937027143,0.6200066279682378,0.08188726830592781,0.0,0.014506231628938493,0.0
"X3,X5,X6,F_w_mean",,0.5556,0.07240975448362395,0.6161091714503908,0.07680573189989147,0.0,0.008008777912895004,0.0
"X3,X5,X6,above_4",l1,0.562923076923077,0.08300951681377748,0.6357969135851899,0.08334334563963292,0.01,0.022070773714436442,0.0
"X3,X5,X6,above_4",l2,0.5633230769230769,0.08027076073880078,0.63365143069283,0.08190021387786865,0.01,0.01892692260090345,0.0
"X3,X5,X6,above_4",elasticnet,0.562523076923077,0.08089543839217835,0.6332827264818858,0.0817383976934587,0.01,0.01921265215495338,0.0
"X3,X5,X6,above_4",,0.559323076923077,0.07973694027845823,0.6303354696764433,0.08113040946777386,0.01,0.01615718918077802,0.0
"X3,X5,X6,above_5",l1,0.5363692307692307,0.08314684237209313,0.6048236798795599,0.09127376022962813,0.0,0.00993534080474634,0.0
"X3,X5,X6,above_5",l2,0.5351538461538461,0.08229097601637625,0.6005803188774421,0.08778274214280327,0.0,0.008947813957626227,0.0
"X3,X5,X6,above_5",elasticnet,0.5367538461538461,0.08198019532811264,0.602259779093119,0.0879623487914992,0.0,0.0092059262071017,0.0
"X3,X5,X6,above_5",,0.5375538461538462,0.08393632272258149,0.6022351028226222,0.08974435678882087,0.0,0.010930806473588572,0.0
"X3,X5,mean,F_w_mean",l1,0.5619692307692308,0.08103767258934715,0.6269089176407989,0.08448357294805361,0.0,0.01906337020035309,0.0
"X3,X5,mean,F_w_mean",l2,0.5576,0.07822568473001236,0.6244775243167826,0.07714558250545807,0.0,0.013766402142188383,0.0
"X3,X5,mean,F_w_mean",elasticnet,0.5588153846153846,0.07783942050539293,0.6258963758446523,0.07684447081317772,0.0,0.013931778300786735,0.0
"X3,X5,mean,F_w_mean",,0.5615538461538461,0.06605771011084746,0.624595712987801,0.06861251864043258,0.0,0.00538638145744641,0.0
"X3,X5,mean,above_4",l1,0.5839538461538463,0.07724310505220844,0.6552396841329986,0.07734407992885545,0.01,0.029329940326435322,0.0
"X3,X5,mean,above_4",l2,0.5811538461538462,0.07927105025344387,0.6505403073771114,0.0799230318366934,0.03,0.030212055657077186,0.0
"X3,X5,mean,above_4",elasticnet,0.5807846153846155,0.0795372697425962,0.6508785661736245,0.0795107198479541,0.03,0.030324647684096595,0.0
"X3,X5,mean,above_4",,0.5779692307692308,0.07817349238228138,0.6457392943937273,0.08102394291428071,0.02,0.02590032701780398,0.0
"X3,X5,mean,above_5",l1,0.5391538461538462,0.08647915916805739,0.6079920718002433,0.0923486707011722,0.0,0.013662423245564326,0.0
"X3,X5,mean,above_5",l2,0.5415384615384616,0.08475066109602342,0.6056825174108614,0.0910417722180822,0.0,0.013083724460972057,0.0
"X3,X5,mean,above_5",elasticnet,0.5415538461538462,0.08576822903864831,0.6057631596294347,0.0915220599408883,0.0,0.01400466388814492,0.0
"X3,X5,mean,above_5",,0.5411384615384616,0.08570973997526314,0.6051195427831907,0.09202521648414655,0.0,0.01377971156116764,0.0
"X3,X5,F_w_mean,above_4",l1,0.5706461538461539,0.08713797261922812,0.6322036475780846,0.09329784974886215,0.01,0.03371829449708963,0.0
"X3,X5,F_w_mean,above_4",l2,0.5579384615384616,0.08069614862164652,0.6227941380998399,0.08365472411138204,0.01,0.01649458798684178,0.0
"X3,X5,F_w_mean,above_4",elasticnet,0.5598923076923077,0.08084267869278487,0.6237697708857834,0.08281896897519564,0.01,0.017681296218107878,0.0
"X3,X5,F_w_mean,above_4",,0.5599384615384615,0.08094469439250394,0.618496468400838,0.08488868471658376,0.01,0.0178222533129635,0.0
"X3,X5,F_w_mean,above_5",l1,0.5579076923076923,0.0811583360041258,0.6214470797751087,0.08734724576016897,0.0,0.016983997717356036,0.0
"X3,X5,F_w_mean,above_5",l2,0.5487692307692309,0.07974975654281996,0.6146087822871609,0.07963315799069826,0.0,0.011528372987316682,0.0
"X3,X5,F_w_mean,above_5",elasticnet,0.5479692307692308,0.07943182257678483,0.6142580935082185,0.07932249991762792,0.0,0.010962621075715329,0.0
"X3,X5,F_w_mean,above_5",,0.5539076923076923,0.07241789311077443,0.6174576555926116,0.07663969007835726,0.0,0.007515874347103657,0.0
"X3,X5,above_4,above_5",l1,0.5573538461538462,0.08399438696377348,0.620902772200965,0.09122341506258023,0.02,0.019917842689776477,0.0
"X3,X5,above_4,above_5",l2,0.5565076923076923,0.0867249900854733,0.6155628097162862,0.09426261284575445,0.05,0.02272379364961996,0.0
"X3,X5,above_4,above_5",elasticnet,0.556523076923077,0.08668534406541653,0.6160652071612588,0.09490785829528858,0.05,0.022684045777385586,0.0
"X3,X5,above_4,above_5",,0.5552923076923078,0.08500771144971002,0.6131350596915335,0.09391375863906387,0.05,0.0199299343094409,0.0
"X3,X6,mean,F_w_mean",l1,0.5615846153846153,0.08023352159892821,0.6267956191938351,0.08481520852424737,0.0,0.017905581444984442,0.0
"X3,X6,mean,F_w_mean",l2,0.552876923076923,0.07727723242254199,0.6214218178834261,0.0772641109011149,0.01,0.010951455090300488,0.0
"X3,X6,mean,F_w_mean",elasticnet,0.5536769230769231,0.075932668710607,0.6218496865179869,0.07729703856520001,0.0,0.01011383720106529,0.0
"X3,X6,mean,F_w_mean",,0.5540615384615384,0.07426388898448957,0.6211996265033846,0.07510520832035147,0.0,0.008915754007459142,0.0
"X3,X6,mean,above_4",l1,0.5501384615384617,0.08454293261782028,0.6208809859287677,0.09445249445867497,0.01,0.016691023667419036,0.0
"X3,X6,mean,above_4",l2,0.547723076923077,0.08097160872872876,0.6163185763269909,0.0904701138949255,0.01,0.012188923949005392,0.0
"X3,X6,mean,above_4",elasticnet,0.548123076923077,0.08191497395824456,0.6165950811759096,0.09076183298627624,0.01,0.013198746854247156,0.0
"X3,X6,mean,above_4",,0.5449692307692309,0.07858869184053835,0.6121277290505716,0.09043678934603974,0.01,0.00927582416560635,0.0
"X3,X6,mean,above_5",l1,0.5275538461538463,0.0899649096615686,0.5823803401050934,0.0981234815522085,0.0,0.0122156176391639,0.0
"X3,X6,mean,above_5",l2,0.5232615384615386,0.08653631587083566,0.5737863941843252,0.09472329393240252,0.0,0.008446300219571823,0.0
"X3,X6,mean,above_5",elasticnet,0.5220615384615385,0.0866655736541606,0.5731542134453591,0.09470330143193789,0.0,0.008212772144255642,0.0
"X3,X6,mean,above_5",,0.5200769230769231,0.08402686946982738,0.569671866070772,0.09361188366715838,0.0,0.006239788927326018,0.0
"X3,X6,F_w_mean,above_4",l1,0.5654923076923076,0.08500755413700026,0.6290898271961864,0.09214831738169568,0.0,0.026482104326400413,0.0
"X3,X6,F_w_mean,above_4",l2,0.5579692307692309,0.08442969274936088,0.6228280978244979,0.0888635608778751,0.0,0.0207968566737744,0.0
"X3,X6,F_w_mean,above_4",elasticnet,0.5599384615384616,0.08489127609711407,0.6251634343212049,0.08965705592569836,0.0,0.022573278470467195,0.0
"X3,X6,F_w_mean,above_4",,0.552,0.08058866262929729,0.6159399885944837,0.08794719053725197,0.0,0.013596107340195118,0.0
"X3,X6,F_w_mean,above_5",l1,0.5571076923076923,0.0799266764570344,0.6212227342447347,0.08693761732923598,0.0,0.015265342918833857,0.0
"X3,X6,F_w_mean,above_5",l2,0.5463538461538462,0.08166134571886129,0.6129374590052048,0.08367930260691575,0.0,0.012260226936936292,0.0
"X3,X6,F_w_mean,above_5",elasticnet,0.5483538461538461,0.08284419110595503,0.6143507673762717,0.08392151910319715,0.0,0.014167243657410067,0.0
"X3,X6,F_w_mean,above_5",,0.5491384615384615,0.07941645753753217,0.6140359972549256,0.08434329116957169,0.0,0.011381739230352794,0.0
"X3,X6,above_4,above_5",l1,0.5459076923076922,0.08609083409966667,0.6021721565442197,0.09997439766847985,0.0,0.016244186562857643,0.0
"X3,X6,above_4,above_5",l2,0.5439230769230768,0.08847996463613575,0.5979569163147984,0.09985912915883831,0.01,0.017731127518330725,0.0
"X3,X6,above_4,above_5",elasticnet,0.5443230769230769,0.0888223264752358,0.5979676207350869,0.10031682060254384,0.01,0.018289561254196007,0.0
"X3,X6,above_4,above_5",,0.539553846153846,0.08682357681600235,0.5927753358108875,0.09925532973915131,0.0,0.01413625175493649,0.0
"X3,mean,F_w_mean,above_4",l1,0.5682923076923078,0.08526489042074434,0.6327881693476614,0.08911753330411426,0.01,0.02894478955377955,0.0
"X3,mean,F_w_mean,above_4",l2,0.557523076923077,0.07764153558075264,0.6273259026265019,0.07853382314911965,0.0,0.013160190514303505,0.0
"X3,mean,F_w_mean,above_4",elasticnet,0.5599076923076924,0.07974272833239086,0.6291476702092261,0.08066613762729027,0.0,0.01646181369028854,0.0
"X3,mean,F_w_mean,above_4",,0.5559846153846153,0.07735414448262648,0.6255769189382065,0.07940430796357523,0.0,0.012237379086948996,0.0
"X3,mean,F_w_mean,above_5",l1,0.5563384615384616,0.08017754854035404,0.6213003127016404,0.08404821990699313,0.0,0.0151570382420807,0.0
"X3,mean,F_w_mean,above_5",l2,0.5483692307692307,0.07467620677289498,0.6150766721961485,0.07719345822473887,0.0,0.007502793720492118,0.0
"X3,mean,F_w_mean,above_5",elasticnet,0.5479846153846154,0.07485740132107432,0.614888157212431,0.07700545319096691,0.0,0.007518331370124809,0.0
"X3,mean,F_w_mean,above_5",,0.5524,0.07366381977059883,0.6178599311525198,0.0767031456399744,0.0,0.007955451487957843,0.0
"X3,mean,above_4,above_5",l1,0.5518,0.09106992046884187,0.6078547905214667,0.10349156113871734,0.02,0.025189123115332945,0.0
"X3,mean,above_4,above_5",l2,0.5407076923076923,0.08945791248687214,0.5958118490678435,0.10019145394674321,0.01,0.01717270570439522,0.0
"X3,mean,above_4,above_5",elasticnet,0.5427230769230769,0.08812171652366359,0.5982941572081049,0.09870175709885334,0.01,0.016784655886382227,0.0
"X3,mean,above_4,above_5",,0.5434307692307692,0.088128699595011,0.5981868587538789,0.09738254879867576,0.01,0.017129551342202398,0.0
"X3,F_w_mean,above_4,above_5",l1,0.5646000000000001,0.08450272079930449,0.6269476073820666,0.09184242575075766,0.01,0.025154140021912963,0.0
"X3,F_w_mean,above_4,above_5",l2,0.5574461538461538,0.07945233247737082,0.6207662361223443,0.08688596993582463,0.01,0.014935722283317077,0.0
"X3,F_w_mean,above_4,above_5",elasticnet,0.5570461538461539,0.07977028558014858,0.6205624226998402,0.08691637194300268,0.01,0.01507368478958393,0.0
"X3,F_w_mean,above_4,above_5",,0.5479384615384615,0.07966667838544805,0.6125695765086477,0.08861873050106057,0.0,0.011147886867051038,0.0
"X5,X6,mean,F_w_mean",l1,0.5604,0.08004454972593952,0.6260244405209421,0.08381942501004866,0.0,0.017052837153256895,0.0
"X5,X6,mean,F_w_mean",l2,0.550876923076923,0.07701387103217801,0.6175490354418351,0.07751371013317061,0.0,0.010013150641590918,0.0
"X5,X6,mean,F_w_mean",elasticnet,0.5524923076923077,0.07632452667905032,0.620695340283995,0.0758725843759231,0.0,0.010017370963381622,0.0
"X5,X6,mean,F_w_mean",,0.5563846153846154,0.06754787914014296,0.6191022043881463,0.07193418114292509,0.0,0.005081160022206821,0.0
"X5,X6,mean,above_4",l1,0.5640923076923078,0.08491533409518591,0.6363691766177747,0.08624045551174417,0.02,0.025362358738834856,0.0
"X5,X6,mean,above_4",l2,0.5618000000000001,0.08309488552251576,0.6303251405062061,0.08603265434752784,0.02,0.02147520175652584,0.0
"X5,X6,mean,above_4",elasticnet,0.5625692307692308,0.08529130174786967,0.6314248501402873,0.08730549644522025,0.02,0.0248204006647067,0.0
"X5,X6,mean,above_4",,0.559,0.0814555093287127,0.6270789426631032,0.08406271811591721,0.01,0.017894988772089504,0.0
"X5,X6,mean,above_5",l1,0.5331230769230769,0.08311465097743352,0.6005495398860103,0.0953268889542897,0.0,0.008924419799787975,0.0
"X5,X6,mean,above_5",l2,0.5319846153846154,0.08382266290549381,0.5955618002251399,0.09388188171797905,0.0,0.009080645309418767,0.0
"X5,X6,mean,above_5",elasticnet,0.5319846153846154,0.08326255471549908,0.5959092233207882,0.09433827290665633,0.0,0.008698586660679686,0.0
"X5,X6,mean,above_5",,0.5304307692307693,0.08466168803017303,0.5934712486669734,0.09339234412798292,0.0,0.009205287063364764,0.0
"X5,X6,F_w_mean,above_4",l1,0.563923076923077,0.08533134166191508,0.6269972849237532,0.09129699853536757,0.0,0.0258117958774865,0.0
"X5,X6,F_w_mean,above_4",l2,0.5516153846153847,0.08083744372314298,0.618580632788521,0.08445299705626509,0.0,0.013667240936455882,0.0
"X5,X6,F_w_mean,above_4",elasticnet,0.5544000000000001,0.0818968957803746,0.6206852207663887,0.08526421029569696,0.0,0.016010057940897604,0.0
"X5,X6,F_w_mean,above_4",,0.5491999999999999,0.07900475006317266,0.6114848546519888,0.083192025323951,0.0,0.01105508275591005,0.0
"X5,X6,F_w_mean,above_5",l1,0.5551230769230769,0.08101984708268571,0.6193950891588026,0.08614568220479762,0.0,0.015446606305836275,0.0
"X5,X6,F_w_mean,above_5",l2,0.5459384615384615,0.0789586124827881,0.6125463755602459,0.07905828733772342,0.0,0.009873670800694123,0.0
"X5,X6,F_w_mean,above_5",elasticnet,0.5447538461538461,0.07832691165083298,0.6122640837513234,0.07834294956436515,0.0,0.009014100762221755,0.0
"X5,X6,F_w_mean,above_5",,0.549523076923077,0.07282781671568882,0.6141686353885141,0.07734681645621616,0.0,0.0066036187856113315,0.0
"X5,X6,above_4,above_5",l1,0.5407384615384615,0.08532942915131883,0.6036235670723696,0.09624569731260812,0.0,0.013277070776553934,0.0
"X5,X6,above_4,above_5",l2,0.5391230769230769,0.08469793316047804,0.6003068071057749,0.09301387251861859,0.0,0.012110054302634232,0.0
