features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X5,X6,above_4,above_5,count_3",Gaussian,0.5663538461538461,0.08122600656201087,0.6062131591014975,0.08876848480052413,0.01,0.02196796967961534,0.0
"X1,X5,X6,above_4,above_5,count_5",Gaussian,0.5578307692307692,0.08199930581319671,0.569139630275542,0.09743904939403007,0.01,0.017880148823389508,0.0
"X1,X5,X6,above_4,count_3,count_5",Gaussian,0.5663538461538461,0.08122600656201087,0.6062131591014975,0.08876848480052413,0.01,0.02196796967961534,0.0
"X1,X5,X6,above_5,count_3,count_5",Gaussian,0.5630307692307691,0.07818123535817388,0.5686443113261871,0.09432040621673402,0.01,0.016353206651375962,0.0
"X1,X5,mean,F_w_mean,above_4,above_5",Gaussian,0.5792615384615385,0.08717946666666426,0.619499585708854,0.09592611946289115,0.03,0.041899247447747756,0.0
"X1,X5,mean,F_w_mean,above_4,count_3",Gaussian,0.5857076923076923,0.07874918464873294,0.6353269079150856,0.08254336335444534,0.0,0.03345320153475484,0.0
"X1,X5,mean,F_w_mean,above_4,count_5",Gaussian,0.5792615384615385,0.08717946666666426,0.619499585708854,0.09592611946289115,0.03,0.041899247447747756,0.0
"X1,X5,mean,F_w_mean,above_5,count_3",Gaussian,0.5653846153846154,0.0844548126788248,0.6030288221444422,0.09215118823151029,0.01,0.025638554531515534,0.0
"X1,X5,mean,F_w_mean,above_5,count_5",Gaussian,0.6019538461538462,0.07729628082634894,0.6184999101237129,0.09394671427218775,0.05,0.04880393559006779,0.0
"X1,X5,mean,F_w_mean,count_3,count_5",Gaussian,0.5653846153846154,0.0844548126788248,0.6030288221444422,0.09215118823151029,0.01,0.025638554531515534,0.0
"X1,X5,mean,above_4,above_5,count_3",Gaussian,0.5769230769230769,0.08713751629213523,0.6157206608668097,0.09633464520718617,0.02,0.03948208310404977,0.0
"X1,X5,mean,above_4,above_5,count_5",Gaussian,0.5668923076923078,0.0836420890058016,0.5852248134933705,0.10129527756205531,0.02,0.025584056446007364,0.0
"X1,X5,mean,above_4,count_3,count_5",Gaussian,0.5769230769230769,0.08713751629213523,0.6157206608668097,0.09633464520718617,0.02,0.03948208310404977,0.0
"X1,X5,mean,above_5,count_3,count_5",Gaussian,0.5625846153846153,0.07755063396518669,0.5672704913741606,0.09638752120527459,0.01,0.015433305630262129,0.0
"X1,X5,F_w_mean,above_4,above_5,count_3",Gaussian,0.5770153846153846,0.07590365116616611,0.6217890530812595,0.08232703153953987,0.01,0.02192558697179381,0.0
"X1,X5,F_w_mean,above_4,above_5,count_5",Gaussian,0.5827384615384615,0.08113181035135093,0.6096212850431995,0.09299544803189742,0.02,0.034755039085960004,0.0
"X1,X5,F_w_mean,above_4,count_3,count_5",Gaussian,0.5770153846153846,0.07590365116616611,0.6217890530812595,0.08232703153953987,0.01,0.02192558697179381,0.0
"X1,X5,F_w_mean,above_5,count_3,count_5",Gaussian,0.5777230769230769,0.07683517439082597,0.5962105978386689,0.09050442676466053,0.01,0.023747190505144622,0.0
"X1,X5,above_4,above_5,count_3,count_5",Gaussian,0.576076923076923,0.08498698125153357,0.5945466869009198,0.09935564706081199,0.01,0.035059813967772246,0.0
"X1,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5491999999999999,0.09408116349962828,0.5921946227883642,0.10027224723824453,0.02,0.027318929687655702,0.0
"X1,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5794615384615385,0.08152811980860732,0.638947987977168,0.07908328411123289,0.01,0.03241267711325857,0.0
"X1,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5491999999999999,0.09408116349962828,0.5921946227883642,0.10027224723824453,0.02,0.027318929687655702,0.0
"X1,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5504461538461538,0.08233465985244459,0.5890540246720248,0.08302528336280804,0.0,0.014599816326150483,0.0
"X1,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5713230769230769,0.08052211868569492,0.5872476274590569,0.09474700998837517,0.03,0.02438479773526292,0.0
"X1,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5504461538461538,0.08233465985244459,0.5890540246720248,0.08302528336280804,0.0,0.014599816326150483,0.0
"X1,X6,mean,above_4,above_5,count_3",Gaussian,0.5456769230769232,0.08950691884267975,0.592362685484427,0.09438765005454573,0.02,0.01973196331195548,0.0
"X1,X6,mean,above_4,above_5,count_5",Gaussian,0.5487846153846154,0.07838678037321158,0.5608522495828789,0.09625980526657893,0.01,0.010394063322940017,0.0
"X1,X6,mean,above_4,count_3,count_5",Gaussian,0.5456769230769232,0.08950691884267975,0.592362685484427,0.09438765005454573,0.02,0.01973196331195548,0.0
"X1,X6,mean,above_5,count_3,count_5",Gaussian,0.5520307692307692,0.07786298997020723,0.5589483077783362,0.09472583506872782,0.01,0.01113673674299176,0.0
"X1,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5596923076923076,0.08589438953648926,0.6079906016404817,0.08513833693085286,0.02,0.02369729600621373,0.0
"X1,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5665692307692308,0.07978457830252186,0.586594718458734,0.09564205648628742,0.02,0.020260386821727816,0.0
"X1,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5596923076923076,0.08589438953648926,0.6079906016404817,0.08513833693085286,0.02,0.02369729600621373,0.0
"X1,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5722923076923077,0.07613581604742344,0.5911238792883483,0.08517069602782672,0.03,0.019160738173377267,0.0
"X1,X6,above_4,above_5,count_3,count_5",Gaussian,0.5484923076923077,0.08257153398630833,0.5708819728154266,0.09578352078251127,0.01,0.013967882840114632,0.0
"X1,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5702615384615385,0.08412108911049651,0.618890661270783,0.08829821762968161,0.01,0.02878808932566146,0.0
"X1,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5701846153846154,0.07951414001005394,0.5945108358625176,0.09694396075606856,0.02,0.02222094372590344,0.0
"X1,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5702615384615385,0.08412108911049651,0.618890661270783,0.08829821762968161,0.01,0.02878808932566146,0.0
"X1,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5710461538461538,0.07553215702971901,0.5855018131587907,0.09444771053623176,0.02,0.01766949150092012,0.0
"X1,mean,above_4,above_5,count_3,count_5",Gaussian,0.5460615384615385,0.08500242112806633,0.5638998769815873,0.0981213088141183,0.01,0.015235234733613212,0.0
"X1,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5746307692307692,0.07911477543611997,0.6032812066264153,0.08463773777874146,0.01,0.024773980163473985,0.0
"X3,X5,X6,mean,F_w_mean,above_4",Gaussian,0.589953846153846,0.08673115776818992,0.6398463909546147,0.08877437020046255,0.04,0.05318614835178759,0.0
"X3,X5,X6,mean,F_w_mean,above_5",Gaussian,0.5514307692307693,0.09184609070993835,0.5828522554716683,0.10110696117977881,0.01,0.025934316314136452,0.0
"X3,X5,X6,mean,F_w_mean,count_3",Gaussian,0.5781076923076922,0.0843143891220102,0.6246373728617164,0.0898824008169321,0.02,0.03581211370708981,0.0
"X3,X5,X6,mean,F_w_mean,count_5",Gaussian,0.5514307692307693,0.09184609070993835,0.5828522554716683,0.10110696117977881,0.01,0.025934316314136452,0.0
"X3,X5,X6,mean,above_4,above_5",Gaussian,0.5446923076923076,0.09710809568990997,0.5739057023402334,0.10608607625102559,0.01,0.02817867863243917,0.0
"X3,X5,X6,mean,above_4,count_3",Gaussian,0.5855846153846153,0.08246057835261962,0.6337696013956142,0.08215026505399849,0.02,0.0399448547296718,0.0
"X3,X5,X6,mean,above_4,count_5",Gaussian,0.5446923076923076,0.09710809568990997,0.5739057023402334,0.10608607625102559,0.01,0.02817867863243917,0.0
"X3,X5,X6,mean,above_5,count_3",Gaussian,0.5366769230769229,0.09962384163685521,0.5574449398255874,0.10707154076474847,0.02,0.02615764162759804,0.0
"X3,X5,X6,mean,above_5,count_5",Gaussian,0.5616615384615385,0.08724492626945887,0.557730739895528,0.10380115945606506,0.01,0.026834853356366817,0.0
"X3,X5,X6,mean,count_3,count_5",Gaussian,0.5366769230769229,0.09962384163685521,0.5574449398255874,0.10707154076474847,0.02,0.02615764162759804,0.0
"X3,X5,X6,F_w_mean,above_4,above_5",Gaussian,0.5712461538461538,0.09054802119324219,0.6093784136395722,0.097936244595114,0.04,0.03977905171536311,0.0
"X3,X5,X6,F_w_mean,above_4,count_3",Gaussian,0.5917230769230769,0.08376743799734508,0.6431424926101343,0.08260647933206346,0.05,0.049397469080300516,0.0
"X3,X5,X6,F_w_mean,above_4,count_5",Gaussian,0.5712461538461538,0.09054802119324219,0.6093784136395722,0.097936244595114,0.04,0.03977905171536311,0.0
"X3,X5,X6,F_w_mean,above_5,count_3",Gaussian,0.5638307692307692,0.08470470670085639,0.595803535115899,0.0928230580164927,0.01,0.024895955236264977,0.0
"X3,X5,X6,F_w_mean,above_5,count_5",Gaussian,0.5494000000000001,0.08506868648403092,0.5539551769460228,0.10213851569319714,0.0,0.01687733049707829,0.0
"X3,X5,X6,F_w_mean,count_3,count_5",Gaussian,0.5638307692307692,0.08470470670085639,0.595803535115899,0.0928230580164927,0.01,0.024895955236264977,0.0
"X3,X5,X6,above_4,above_5,count_3",Gaussian,0.5661999999999999,0.08876921877082976,0.6010522257785437,0.09578434837373843,0.02,0.03250173743904816,0.0
"X3,X5,X6,above_4,above_5,count_5",Gaussian,0.5433692307692308,0.09395748629443655,0.5510673165721287,0.10473921612825267,0.02,0.023498231377685697,0.0
"X3,X5,X6,above_4,count_3,count_5",Gaussian,0.5661999999999999,0.08876921877082976,0.6010522257785437,0.09578434837373843,0.02,0.03250173743904816,0.0
"X3,X5,X6,above_5,count_3,count_5",Gaussian,0.5624,0.09033647031970246,0.5567703955562443,0.10376592807855121,0.03,0.031777689227085903,0.0
"X3,X5,mean,F_w_mean,above_4,above_5",Gaussian,0.5719846153846154,0.10299176620160198,0.6104655557557555,0.10932546793523043,0.06,0.06248376146728063,0.0
"X3,X5,mean,F_w_mean,above_4,count_3",Gaussian,0.6090153846153846,0.07945376237176932,0.6558052012484415,0.08021606321281965,0.06,0.0639163039593088,0.0
"X3,X5,mean,F_w_mean,above_4,count_5",Gaussian,0.5719846153846154,0.10299176620160198,0.6104655557557555,0.10932546793523043,0.06,0.06248376146728063,0.0
"X3,X5,mean,F_w_mean,above_5,count_3",Gaussian,0.5687692307692307,0.09775261615167669,0.5949560038988401,0.10963561782095567,0.05,0.04953536634368039,0.0
"X3,X5,mean,F_w_mean,above_5,count_5",Gaussian,0.5612153846153847,0.0849777680637045,0.5654009711943994,0.10279987186010715,0.02,0.023504402916401657,0.0
"X3,X5,mean,F_w_mean,count_3,count_5",Gaussian,0.5687692307692307,0.09775261615167669,0.5949560038988401,0.10963561782095567,0.05,0.04953536634368039,0.0
"X3,X5,mean,above_4,above_5,count_3",Gaussian,0.5788,0.09088508382313602,0.6081744213191882,0.10283357318196619,0.04,0.048092263571939076,0.0
"X3,X5,mean,above_4,above_5,count_5",Gaussian,0.5532769230769231,0.08658727648854735,0.5632441769488681,0.10248115897152558,0.02,0.02062630573913815,0.0
"X3,X5,mean,above_4,count_3,count_5",Gaussian,0.5788,0.09088508382313602,0.6081744213191882,0.10283357318196619,0.04,0.048092263571939076,0.0
"X3,X5,mean,above_5,count_3,count_5",Gaussian,0.5735076923076923,0.08248896788350069,0.5678953107843947,0.10342697748380847,0.03,0.028905381688007492,0.0
"X3,X5,F_w_mean,above_4,above_5,count_3",Gaussian,0.5963692307692308,0.08653856957258214,0.6359588552766675,0.09378791755916456,0.06,0.06127286881939531,0.0
"X3,X5,F_w_mean,above_4,above_5,count_5",Gaussian,0.5584307692307693,0.0919670586767719,0.57602083133918,0.1060215479697576,0.01,0.031052111000507865,0.0
"X3,X5,F_w_mean,above_4,count_3,count_5",Gaussian,0.5963692307692308,0.08653856957258214,0.6359588552766675,0.09378791755916456,0.06,0.06127286881939531,0.0
"X3,X5,F_w_mean,above_5,count_3,count_5",Gaussian,0.5664615384615385,0.08689271082931106,0.5664602211794026,0.10513060607646067,0.02,0.029913023774500225,0.0
"X3,X5,above_4,above_5,count_3,count_5",Gaussian,0.5708000000000001,0.0911047202902879,0.5832107320962655,0.1051192069766933,0.04,0.040280552890036625,0.0
"X3,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5372,0.09066000729691634,0.5743983845552025,0.10094922163619836,0.01,0.016725552511952624,0.0
"X3,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5797846153846155,0.07935629190611641,0.6337875061070642,0.08237182628840867,0.0,0.029184026156857668,0.0
"X3,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5372,0.09066000729691634,0.5743983845552025,0.10094922163619836,0.01,0.016725552511952624,0.0
"X3,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5212769230769231,0.09392986304470817,0.5551491565554183,0.10215306426962238,0.0,0.013137724501175674,0.0
"X3,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5446923076923078,0.08189598685358089,0.5500782536762464,0.09993505761387905,0.01,0.011826475710399076,0.0
"X3,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5212769230769231,0.09392986304470817,0.5551491565554183,0.10215306426962238,0.0,0.013137724501175674,0.0
"X3,X6,mean,above_4,above_5,count_3",Gaussian,0.5486769230769231,0.09499386962468782,0.5877434792043911,0.10119210865320079,0.02,0.02814477810529903,0.0
"X3,X6,mean,above_4,above_5,count_5",Gaussian,0.5434615384615386,0.08830859688628094,0.5533017399166744,0.10290759350718218,0.02,0.017328318662771958,0.0
"X3,X6,mean,above_4,count_3,count_5",Gaussian,0.5486769230769231,0.09499386962468782,0.5877434792043911,0.10119210865320079,0.02,0.02814477810529903,0.0
"X3,X6,mean,above_5,count_3,count_5",Gaussian,0.5585846153846155,0.08583834538515721,0.5617986966436415,0.10027442021698739,0.02,0.022914990494952936,0.0
"X3,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5582615384615385,0.08915743803742035,0.6021163933716778,0.09553633519911205,0.0,0.02703732001572623,0.0
"X3,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5320153846153847,0.08213358868655712,0.5444470104953844,0.09591652950827786,0.0,0.007964910333563169,0.0
"X3,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5582615384615385,0.08915743803742035,0.6021163933716778,0.09553633519911205,0.0,0.02703732001572623,0.0
"X3,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5403076923076923,0.08444682511610101,0.548035312100573,0.09721789260695402,0.01,0.012342625004070795,0.0
"X3,X6,above_4,above_5,count_3,count_5",Gaussian,0.5529538461538462,0.0939911062140311,0.5698708593080902,0.10395614738854747,0.02,0.02980630615458424,0.0
"X3,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5561384615384615,0.09394635130262868,0.5911229281369088,0.10579774668857114,0.02,0.03211017268665073,0.0
"X3,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5342153846153846,0.08842156153551406,0.5431882966193009,0.10657943372037873,0.02,0.01340689223710323,0.0
"X3,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5561384615384615,0.09394635130262868,0.5911229281369088,0.10579774668857114,0.02,0.03211017268665073,0.0
"X3,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5478461538461539,0.08017539943496518,0.5478505844518029,0.09889062809443117,0.01,0.011545011065852595,0.0
"X3,mean,above_4,above_5,count_3,count_5",Gaussian,0.5518000000000001,0.08365074052590654,0.5675220771415287,0.09917063941278409,0.0,0.016574005039518336,0.0
"X3,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5513846153846154,0.0884619397984207,0.5628353820386863,0.10196498225943638,0.01,0.021737308089334384,0.0
"X5,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5708615384615385,0.09634376812645815,0.6082577767201786,0.10586828751975892,0.04,0.04928996585003553,0.0
"X5,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5852153846153846,0.08385614478230846,0.634367988506275,0.08766181236031342,0.02,0.04212126771199143,0.0
"X5,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5708615384615385,0.09634376812645815,0.6082577767201786,0.10586828751975892,0.04,0.04928996585003553,0.0
"X5,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5570461538461539,0.09409819370833639,0.5904221066929541,0.10236556365203323,0.03,0.033030133021882735,0.0
"X5,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5470153846153846,0.08843820963292351,0.5527925947575858,0.10285048536138629,0.01,0.01926988176050226,0.0
"X5,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5570461538461539,0.09409819370833639,0.5904221066929541,0.10236556365203323,0.03,0.033030133021882735,0.0
"X5,X6,mean,above_4,above_5,count_3",Gaussian,0.5625384615384614,0.09068271626713549,0.5954203912981791,0.09758333187489725,0.01,0.03239710183521294,0.0
"X5,X6,mean,above_4,above_5,count_5",Gaussian,0.5390461538461538,0.09087576017278891,0.5504181567417856,0.1046897816402434,0.02,0.017808955592631737,0.0
"X5,X6,mean,above_4,count_3,count_5",Gaussian,0.5625384615384614,0.09068271626713549,0.5954203912981791,0.09758333187489725,0.01,0.03239710183521294,0.0
"X5,X6,mean,above_5,count_3,count_5",Gaussian,0.5524769230769231,0.08834785872907071,0.5526147620668738,0.10541353361926926,0.02,0.02224923052566463,0.0
"X5,X6,F_w_mean,above_4,above_5,count_3",Gaussian,0.5777076923076923,0.08537906981298271,0.6192423034670617,0.08903640348040605,0.02,0.037234631780631466,0.0
"X5,X6,F_w_mean,above_4,above_5,count_5",Gaussian,0.5486,0.09233771178533438,0.5666681212720031,0.10482363711818161,0.02,0.02473445893059456,0.0
"X5,X6,F_w_mean,above_4,count_3,count_5",Gaussian,0.5777076923076923,0.08537906981298271,0.6192423034670617,0.08903640348040605,0.02,0.037234631780631466,0.0
"X5,X6,F_w_mean,above_5,count_3,count_5",Gaussian,0.5478153846153846,0.08999583948305807,0.5578009305186312,0.10276138340707769,0.0,0.02146619782306991,0.0
"X5,X6,above_4,above_5,count_3,count_5",Gaussian,0.562876923076923,0.09372341406070986,0.5786446847093845,0.10759320173100932,0.02,0.03728079597042744,0.0
"X5,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5934923076923078,0.09120647101510718,0.6316193883756188,0.09896279300277386,0.04,0.06723714213314991,0.0
"X5,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5552307692307693,0.09614104530176472,0.5775147671176122,0.10658002694572,0.02,0.034544142055059734,0.0
"X5,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5934923076923078,0.09120647101510718,0.6316193883756188,0.09896279300277386,0.04,0.06723714213314991,0.0
"X5,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.554523076923077,0.08685874270004115,0.5616819062441346,0.100795916429202,0.01,0.02167840402018728,0.0
"X5,mean,above_4,above_5,count_3,count_5",Gaussian,0.5652923076923078,0.09149625917919804,0.583587197919647,0.10342722322727411,0.02,0.0359178731787444,0.0
"X5,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5771999999999999,0.08841119102367558,0.5992103533713524,0.10200403930068484,0.02,0.04196830221470005,0.0
"X6,mean,F_w_mean,above_4,above_5,count_3",Gaussian,0.5530307692307692,0.09312292696552883,0.5921619113812998,0.10411229137863795,0.01,0.028691435669444765,0.0
"X6,mean,F_w_mean,above_4,above_5,count_5",Gaussian,0.5296307692307692,0.0861974120618122,0.5431479535545718,0.1024503800274612,0.0,0.010048316661133483,0.0
"X6,mean,F_w_mean,above_4,count_3,count_5",Gaussian,0.5530307692307692,0.09312292696552883,0.5921619113812998,0.10411229137863795,0.01,0.028691435669444765,0.0
"X6,mean,F_w_mean,above_5,count_3,count_5",Gaussian,0.5347692307692309,0.08396167060139713,0.544408877956941,0.10056420783884829,0.01,0.0100296498589183,0.0
"X6,mean,above_4,above_5,count_3,count_5",Gaussian,0.5425538461538462,0.09235517240427027,0.5650989085419442,0.10410635405774755,0.03,0.021197453136470368,0.0
"X6,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5419076923076923,0.08598475714647605,0.5637215867817306,0.0975821613878505,0.0,0.014352745377936516,0.0
"mean,F_w_mean,above_4,above_5,count_3,count_5",Gaussian,0.5386307692307692,0.09037931768435052,0.5589267092473265,0.10201612909207665,0.01,0.017112927311714765,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_4",Gaussian,0.5754153846153847,0.08560096775430387,0.6244045608994602,0.09325053300255472,0.01,0.03546896290927826,0.0
"X1,X3,X5,X6,mean,F_w_mean,above_5",Gaussian,0.5546923076923078,0.08264800244223879,0.5886809168034671,0.09290272799204673,0.01,0.016955159745066672,0.0
"X1,X3,X5,X6,mean,F_w_mean,count_3",Gaussian,0.5606615384615384,0.08225095240541372,0.6074213244110124,0.09196850202437838,0.01,0.019756583901241465,0.0
"X1,X3,X5,X6,mean,F_w_mean,count_5",Gaussian,0.5546923076923078,0.08264800244223879,0.5886809168034671,0.09290272799204673,0.01,0.016955159745066672,0.0
"X1,X3,X5,X6,mean,above_4,above_5",Gaussian,0.5509692307692309,0.0961066111672822,0.5866792564509193,0.10623131341846391,0.02,0.031242734581483522,0.0
"X1,X3,X5,X6,mean,above_4,count_3",Gaussian,0.5877076923076923,0.07577403186663255,0.6371912746736403,0.08016848379339732,0.02,0.03020080612874565,0.0
"X1,X3,X5,X6,mean,above_4,count_5",Gaussian,0.5509692307692309,0.0961066111672822,0.5866792564509193,0.10623131341846391,0.02,0.031242734581483522,0.0
"X1,X3,X5,X6,mean,above_5,count_3",Gaussian,0.5280923076923076,0.08359825597682564,0.5554431276806874,0.0941349496372788,0.0,0.007862979947945381,0.0
"X1,X3,X5,X6,mean,above_5,count_5",Gaussian,0.5510615384615385,0.08029109613365105,0.5547151956608897,0.10131427825967604,0.01,0.012919550295218851,0.0
"X1,X3,X5,X6,mean,count_3,count_5",Gaussian,0.5280923076923076,0.08359825597682564,0.5554431276806874,0.0941349496372788,0.0,0.007862979947945381,0.0
"X1,X3,X5,X6,F_w_mean,above_4,above_5",Gaussian,0.5618923076923078,0.09052322726547155,0.6006612930933336,0.09820201594921481,0.02,0.031650815773975216,0.0
"X1,X3,X5,X6,F_w_mean,above_4,count_3",Gaussian,0.5766615384615384,0.08205959877722588,0.6298262581283207,0.08377390649876257,0.0,0.030837635076517156,0.0
"X1,X3,X5,X6,F_w_mean,above_4,count_5",Gaussian,0.5618923076923078,0.09052322726547155,0.6006612930933336,0.09820201594921481,0.02,0.031650815773975216,0.0
"X1,X3,X5,X6,F_w_mean,above_5,count_3",Gaussian,0.5507538461538461,0.07873391485955988,0.5845962753108942,0.08478873756777638,0.0,0.011404862823674478,0.0
"X1,X3,X5,X6,F_w_mean,above_5,count_5",Gaussian,0.5717538461538462,0.07909952385796146,0.5867836048875339,0.0970926751561713,0.02,0.022717997856690153,0.0
"X1,X3,X5,X6,F_w_mean,count_3,count_5",Gaussian,0.5507538461538461,0.07873391485955988,0.5845962753108942,0.08478873756777638,0.0,0.011404862823674478,0.0
"X1,X3,X5,X6,above_4,above_5,count_3",Gaussian,0.5567692307692308,0.08434039231084907,0.5963981070837217,0.08871403558632561,0.01,0.01999036867516857,0.0
"X1,X3,X5,X6,above_4,above_5,count_5",Gaussian,0.5433846153846154,0.09046520139104258,0.5571959605500905,0.10433745907834012,0.01,0.019563838076864237,0.0
"X1,X3,X5,X6,above_4,count_3,count_5",Gaussian,0.5567692307692308,0.08434039231084907,0.5963981070837217,0.08871403558632561,0.01,0.01999036867516857,0.0
"X1,X3,X5,X6,above_5,count_3,count_5",Gaussian,0.5446615384615384,0.07985621842600471,0.5479520222255685,0.09894582955968542,0.0,0.01014606528128359,0.0
"X1,X3,X5,mean,F_w_mean,above_4,above_5",Gaussian,0.5641538461538462,0.09050456852047262,0.6030741153708344,0.0993035242639973,0.03,0.033441332794985845,0.0
"X1,X3,X5,mean,F_w_mean,above_4,count_3",Gaussian,0.5845076923076923,0.07974463829799533,0.6326811023734645,0.08147833455538044,0.01,0.034039948562381794,0.0
"X1,X3,X5,mean,F_w_mean,above_4,count_5",Gaussian,0.5641538461538462,0.09050456852047262,0.6030741153708344,0.0993035242639973,0.03,0.033441332794985845,0.0
"X1,X3,X5,mean,F_w_mean,above_5,count_3",Gaussian,0.5542461538461538,0.08621635644321322,0.5885234004852868,0.09536633285816223,0.0,0.020748932449231816,0.0
"X1,X3,X5,mean,F_w_mean,above_5,count_5",Gaussian,0.5764769230769231,0.08083595632093138,0.5941277509111562,0.0973509562781913,0.03,0.02876955683599891,0.0
"X1,X3,X5,mean,F_w_mean,count_3,count_5",Gaussian,0.5542461538461538,0.08621635644321322,0.5885234004852868,0.09536633285816223,0.0,0.020748932449231816,0.0
"X1,X3,X5,mean,above_4,above_5,count_3",Gaussian,0.5637846153846154,0.09001365313928376,0.5993542126468892,0.10436649817823028,0.01,0.0324056506504562,0.0
"X1,X3,X5,mean,above_4,above_5,count_5",Gaussian,0.5497692307692309,0.08740150838880903,0.568451621122613,0.10488365925581514,0.02,0.019599043502007363,0.0
"X1,X3,X5,mean,above_4,count_3,count_5",Gaussian,0.5637846153846154,0.09001365313928376,0.5993542126468892,0.10436649817823028,0.01,0.0324056506504562,0.0
"X1,X3,X5,mean,above_5,count_3,count_5",Gaussian,0.5521846153846154,0.08405117629567352,0.5572855338109036,0.1031579723322923,0.01,0.017191083888418057,0.0
"X1,X3,X5,F_w_mean,above_4,above_5,count_3",Gaussian,0.5714307692307692,0.08016145099018648,0.6143067922064336,0.08424298850761774,0.0,0.0239574015716576,0.0
"X1,X3,X5,F_w_mean,above_4,above_5,count_5",Gaussian,0.5728153846153847,0.08334545063776326,0.5983930856857708,0.0962587152624619,0.03,0.029651442453067722,0.0
"X1,X3,X5,F_w_mean,above_4,count_3,count_5",Gaussian,0.5714307692307692,0.08016145099018648,0.6143067922064336,0.08424298850761774,0.0,0.0239574015716576,0.0
"X1,X3,X5,F_w_mean,above_5,count_3,count_5",Gaussian,0.5713384615384615,0.08077982494622775,0.5916933584875428,0.09298132307399407,0.01,0.024757895863675605,0.0
"X1,X3,X5,above_4,above_5,count_3,count_5",Gaussian,0.5633692307692308,0.08985582008065401,0.5783181800523279,0.10529006676795276,0.0,0.03183927789000307,0.0
"X1,X3,X6,mean,F_w_mean,above_4,above_5",Gaussian,0.5388307692307691,0.09180043186140699,0.5838047505838905,0.09935235994157478,0.01,0.018650980282170382,0.0
"X1,X3,X6,mean,F_w_mean,above_4,count_3",Gaussian,0.5667384615384615,0.08419610245515556,0.6245489899917903,0.08609923702834764,0.02,0.026246839860576632,0.0
"X1,X3,X6,mean,F_w_mean,above_4,count_5",Gaussian,0.5388307692307691,0.09180043186140699,0.5838047505838905,0.09935235994157478,0.01,0.018650980282170382,0.0
"X1,X3,X6,mean,F_w_mean,above_5,count_3",Gaussian,0.5373230769230769,0.08322511569025787,0.5785893644136493,0.08552202771912486,0.01,0.010302922157937044,0.0
"X1,X3,X6,mean,F_w_mean,above_5,count_5",Gaussian,0.5593692307692308,0.08201546830580266,0.574426279655862,0.09954717152084128,0.02,0.01874119551265996,0.0
"X1,X3,X6,mean,F_w_mean,count_3,count_5",Gaussian,0.5373230769230769,0.08322511569025787,0.5785893644136493,0.08552202771912486,0.01,0.010302922157937044,0.0
"X1,X3,X6,mean,above_4,above_5,count_3",Gaussian,0.5345230769230769,0.09068661690242448,0.576340433957789,0.0975552359036529,0.01,0.015560536693285942,0.0
